Type,Domain,Prefix,sbr-nl,local,xbrl
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-breakdown-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-accounting-principles-income-expenses-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-from-customers-concentration-industry-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-decrease-in-value-release-of-noncurrent-securities-investments-participating-interests-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-defined-benefit-plans-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-statement-of-changes-in-equity-retrospective-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-legal-reserves,False,True,False
roles,kvk,urn:kvk:linkrole:notes-share-capital-statement-of-changes-numberof-shares-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-life-insurance-overview-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-general-notes-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-from-credit-institutions-concentration-collateral-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-capitalised-acquisition-costs-movement-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-leases-other-amounts-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-breakdown-maturity-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-remuneration-administrator-investment-entity-employee-breakdown-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-current-liabilities-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-income-taxes-relating-to-components-of-other-comprehensive-income-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-receivables,False,True,False
roles,kvk,urn:kvk:linkrole:notes-payables-transactions-financial-derivatives-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-damage-outflow-overview-disclosure-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-personal-interest-investments-directors-breakdown-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-assets-financial-assets-other-specification,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-products-and-services-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-cash-flow-statement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-finance-income-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-premium-contributions-breakdown-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-rights-granted-not-yet-exercised-movement-by-supervisory-director-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-remuneration-of-senior-officials1700or-less-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-employee-benefits-actuarial-assumptions-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-housing-facilities-sold-under-conditions-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-participants-movement-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-general-notes-mergers-acquisitions-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-participants-movement-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-receivables-other-current-specification-total,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-balance-sheet,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-from-credit-institutions-breakdown-maturity-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-and-prepayments-breakdown-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-notes-income-expenses-statement-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-reserve-movement-specification-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-other-operating-expenses,False,True,False
roles,kvk,urn:kvk:linkrole:notes-share-results-participating-interests-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-other-than-goodwill-movement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:other-information-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-income-special-purpose-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-selling-expenses,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-technical-provisions-for-damages-or-benefits-payable-discount-rate-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-movement-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-leases-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-breakdown-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-statement-of-comprehensive-income-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-senior-official-remuneration1700or-less-anti-cumulation-approach,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-result-analysis-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-result-for-the-year,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-impairment-loss-financial-assets-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-cash-and-cash-equivalents,False,True,False
roles,kvk,urn:kvk:linkrole:notes-noncurrent-liabilities-payables-other-noncurrent-movement-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-pension-fund-movement-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-net-value-asset-investment-company-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-in-participating-interests-in-group-companies-movement-banks,False,True,False
roles,kvk,urn:kvk:linkrole:income-statement-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-assets-breakdown-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-other-than-goodwill-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-noncurrent-liabilities-finance-lease-liabilities-maturity-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-information-of-sources-of-estimation-uncertainty-and-judgements-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-dilutive-effect-on-ordinary-shares-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-income-gifts-from-fundraising-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-decrease-in-value-of-receivables-and-provisions-for-on-balance-sheet-commitments-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-noncurrent-liabilities-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-operating-expenses-other-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-premium-pension-institutions-movement-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-property-plant-equipment-property-plant-equipment-other-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-transactions-between-related-parties-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-auditors-fees,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-loans-advances-guarantees-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-equipment-property-plant-equipment-other-movement-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-expenses-reimbursements-borrow-lend-financial-instruments-breakdown-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-accruals-and-deferred-income-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-property-plant-equipment-movement-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-remuneration-administrator-investment-entity-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-other-notes-income-expenses-statement-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:cash-flow-statement-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-income-tax-expense-income-tax-expense-other-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-payables-hedging-transactions-exchange-rate-risk-assosiated-with-investments-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-disclosure-of-hedge-accounting-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions-other-breakdown-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:categories-of-financial-assets-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-inventories-current-value-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-profit-and-loss-account-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-assets-movement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-personal-interest-investments-directors-breakdown-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-amortisation-depreciation-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-income-special-purpose-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-disclosure-of-investment-entities-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-unconsolidated-structured-entities-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-general-accounting-principles-financial-instruments-policy-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-reinsurance-technical-provisions-receivables-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-result-technical-account-life-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-reinsurance-part-technical-provisions-movement-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-receivables-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:balance-sheet-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-amount-paid-attract-participants-exceeds-one-tenth-average-managed-assets-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-biological-assets-movement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-selling-expenses,False,True,False
roles,kvk,urn:kvk:linkrole:notes-disclosure-of-subsidiaries-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-result-after-tax-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-subordinated-liabilities-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-general-notes-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-technical-provisions-breakdown-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-current-financial-liabilities-breakdown-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-economic-life,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-funds-movement-specification-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-amortisation-depreciation,False,True,False
roles,kvk,urn:kvk:linkrole:notes-net-revenue-segmented-by-geography-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provision-pension-obligations-pension-fund-number-participants-breakdown-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-disclosure-of-detailed-information-about-financial-instruments-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-income-expenses-statement-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-share-based-payments-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-participating-interests-other-movement-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-accounting-principles-result-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-share-results-participating-interests-specification-pension-funds-total,False,True,False
roles,kvk,urn:kvk:linkrole:notes-differences-equity-consolidated-separate,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-earnings-per-share-other-amounts,False,True,False
roles,kvk,urn:kvk:linkrole:notes-technical-provisions-technical-provisions-other-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-debt-securities-debt-securities-other-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-dilutive-effect-on-ordinary-shares-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-income-from-individuals-breakdown-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:assets-and-liabilities-with-significant-risk-of-material-adjustment-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-income-expenses-statement-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-subordinated-loans-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-turnover-ratio-breakdown-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-subsidy-liabilities-not-distributed-breakdown-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-payables-hedging-transactions-exchange-rate-risk-assosiated-with-investments-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-insurance-contract-profit-sharing-guarantees-options-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-issued-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-appropriation-balance-income-expenses-budget-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-additonal-information-on-property-plant-equipment-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-share-results-participating-interests,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-reserves-breakdown-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-expenses-other-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-currency-exchange-differences-changes-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investment-properties-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-remuneration-directors-specification,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-statement-of-comprehensive-income,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-other-than-goodwill-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-accounting-principles-result-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-movement-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-remuneration-directors-specification,False,True,False
